Date,Adj Close,Close,High,Low,Open,Volume
2015-02-12,940.41748046875,1231.074951171875,1239.9000244140625,1223.5,1239.9000244140625,3107980.0
2015-02-13,969.6752319335938,1269.375,1273.875,1230.125,1235.0,4158326.0
2015-02-16,987.2637329101562,1292.4000244140625,1297.5,1277.5,1280.0,2364392.0
2015-02-18,1006.6856689453124,1317.824951171875,1321.5,1282.625,1292.5250244140625,2660014.0
2015-02-19,1024.0263671875,1340.5250244140625,1343.6500244140625,1317.5,1318.0,2618002.0
2015-02-20,1021.9260864257812,1337.7750244140625,1349.4000244140625,1321.125,1349.4000244140625,1801588.0
2015-02-23,1029.984619140625,1348.324951171875,1361.0,1335.5,1335.5,1614892.0
2015-02-24,1033.0787353515625,1352.375,1365.0,1339.5,1347.0,2199922.0
2015-02-25,1020.6458740234376,1336.0999755859375,1361.0,1333.925048828125,1355.0,1767994.0
2015-02-26,1014.6305541992188,1328.2249755859375,1346.375,1312.675048828125,1339.5,1991994.0
2015-02-27,1016.884033203125,1331.175048828125,1337.875,1308.1500244140625,1329.7249755859375,2877376.0
2015-03-02,1019.5772094726562,1334.699951171875,1354.4749755859375,1326.2750244140625,1339.8499755859375,2176038.0
2015-03-03,1060.29248046875,1388.0,1395.0,1338.074951171875,1341.0,3424308.0
2015-03-04,1048.8343505859375,1373.0,1406.050048828125,1357.824951171875,1394.0,3862994.0
2015-03-05,1029.9083251953125,1348.2249755859375,1385.3499755859375,1340.5250244140625,1375.0,2173514.0
2015-03-09,1010.94482421875,1323.4000244140625,1339.9000244140625,1305.0,1320.0,2883174.0
2015-03-10,1009.378662109375,1321.3499755859375,1339.125,1297.625,1324.449951171875,3037052.0
2015-03-11,995.5711059570312,1303.2750244140625,1329.9749755859375,1298.9000244140625,1321.0,2240200.0
2015-03-12,1000.3453369140624,1309.5250244140625,1312.449951171875,1295.050048828125,1311.949951171875,1827636.0
2015-03-13,986.3279418945312,1291.175048828125,1319.9749755859375,1287.5,1319.0,1586838.0
2015-03-16,978.6701049804688,1281.1500244140625,1305.0,1276.0,1292.5999755859375,1556296.0
2015-03-17,986.8439331054688,1291.8499755859375,1303.3499755859375,1278.875,1291.25,1267318.0
2015-03-18,977.543212890625,1279.675048828125,1299.7249755859375,1275.8499755859375,1295.4749755859375,1255170.0
2015-03-19,991.6370849609376,1298.125,1302.925048828125,1284.050048828125,1288.0,2448964.0
2015-03-20,997.2516479492188,1305.4749755859375,1309.0,1289.425048828125,1298.0,1963908.0
2015-03-23,999.6195068359376,1308.574951171875,1315.5,1303.0,1308.0,1566608.0
2015-03-24,989.746337890625,1295.6500244140625,1318.5,1291.050048828125,1315.0,2394878.0
2015-03-25,983.0433349609376,1286.875,1307.0,1272.5999755859375,1295.699951171875,2224858.0
2015-03-26,959.8780517578124,1256.550048828125,1293.3499755859375,1250.5,1276.6500244140625,3091642.0
2015-03-27,960.527099609375,1257.4000244140625,1285.949951171875,1252.050048828125,1265.5,2751776.0
2015-03-30,979.376708984375,1282.074951171875,1284.949951171875,1260.0,1262.5,1339006.0
2015-03-31,975.4803466796876,1276.9749755859375,1284.7249755859375,1260.5,1284.7249755859375,2427028.0
2015-04-01,971.16455078125,1271.324951171875,1281.800048828125,1261.125,1279.0,2075758.0
2015-04-06,972.9402465820312,1273.6500244140625,1281.449951171875,1250.050048828125,1279.0,1568542.0
2015-04-07,987.34033203125,1292.5,1299.5,1272.0,1281.2249755859375,1886922.0
2015-04-08,1008.882080078125,1320.699951171875,1328.25,1295.425048828125,1297.0,1652134.0
2015-04-09,1017.7243041992188,1332.2750244140625,1343.7249755859375,1317.574951171875,1329.5,2544450.0
2015-04-10,1013.5993041992188,1326.875,1335.4000244140625,1314.0,1324.25,1815544.0
2015-04-13,1014.2678833007812,1327.75,1332.5,1314.0,1332.0,1308642.0
2015-04-15,1003.6688842773438,1313.875,1356.949951171875,1304.699951171875,1327.3499755859375,2913934.0
2015-04-16,986.4998168945312,1291.4000244140625,1313.5,1285.675048828125,1313.4749755859375,3217570.0
2015-04-17,945.2684326171876,1237.425048828125,1280.0,1235.0,1278.550048828125,9668742.0
2015-04-20,927.67919921875,1214.4000244140625,1241.949951171875,1212.425048828125,1240.0250244140625,2890722.0
2015-04-21,927.010986328125,1213.5250244140625,1226.0,1200.5,1214.4000244140625,2546032.0
2015-04-22,933.9056396484376,1222.550048828125,1236.5,1203.7750244140625,1215.75,4186812.0
2015-04-23,938.5460815429688,1228.625,1239.9000244140625,1215.8499755859375,1236.0,4342990.0
2015-04-24,952.2198486328124,1246.5250244140625,1257.0,1223.7750244140625,1227.6500244140625,3625158.0
2015-04-27,954.9508666992188,1250.0999755859375,1260.0,1243.0,1249.75,2733052.0
2015-04-28,952.9646606445312,1247.5,1255.0,1227.550048828125,1255.0,3088298.0
2015-04-29,950.0239868164062,1243.6500244140625,1247.5,1225.5250244140625,1242.0,2019620.0
2015-04-30,941.0094604492188,1231.8499755859375,1245.0,1213.550048828125,1240.0,3738054.0
2015-05-04,947.8275146484376,1240.7750244140625,1252.4000244140625,1228.5999755859375,1245.5,1890630.0
2015-05-05,961.692626953125,1258.925048828125,1268.2249755859375,1250.0,1250.5,3255070.0
2015-05-06,940.7615966796876,1231.5250244140625,1257.5,1227.9000244140625,1257.5,3394406.0
2015-05-07,972.157958984375,1272.625,1276.875,1226.8499755859375,1232.449951171875,3205028.0
2015-05-08,965.2828369140624,1263.625,1294.0,1258.1500244140625,1280.0,3003664.0
2015-05-11,976.2637939453124,1278.0,1281.5250244140625,1262.5,1267.5,2573082.0
2015-05-12,963.62109375,1261.449951171875,1282.5,1256.5,1280.0,2467386.0
2015-05-13,960.75634765625,1257.699951171875,1273.5,1240.2249755859375,1273.5,1863774.0
2015-05-14,954.5880737304688,1249.625,1260.0,1242.5,1260.0,1309050.0
2015-05-15,959.1331176757812,1255.574951171875,1266.199951171875,1250.5,1257.5,1461454.0
2015-05-18,962.6663208007812,1260.199951171875,1262.625,1248.550048828125,1257.050048828125,4507752.0
2015-05-19,959.7250366210938,1256.3499755859375,1265.0,1248.375,1259.699951171875,1957722.0
2015-05-20,976.6646728515624,1278.5250244140625,1284.949951171875,1258.449951171875,1260.0,1897814.0
2015-05-21,976.0729370117188,1277.75,1290.0,1274.074951171875,1278.5,1579578.0
2015-05-22,999.906494140625,1308.949951171875,1314.375,1269.625,1275.0,2691632.0
2015-05-25,993.4512939453124,1300.5,1318.449951171875,1292.8499755859375,1310.0,982978.0
2015-05-26,996.4496459960938,1304.425048828125,1311.625,1294.449951171875,1302.5,1961740.0
2015-05-27,998.8944091796876,1307.625,1316.574951171875,1296.0,1304.0,1620690.0
2015-05-28,996.6978149414062,1304.75,1311.5,1291.125,1301.949951171875,2763608.0
2015-05-29,997.00390625,1305.1500244140625,1324.300048828125,1298.625,1308.5,4423532.0
2015-06-01,999.84912109375,1308.875,1323.550048828125,1304.175048828125,1304.7249755859375,882264.0
2015-06-02,993.03125,1299.949951171875,1315.0,1295.25,1308.0,3935820.0
2015-06-03,997.2326049804688,1305.449951171875,1312.800048828125,1295.25,1302.0,1804684.0
2015-06-04,995.2271118164062,1302.824951171875,1311.4000244140625,1294.25,1308.550048828125,4131468.0
2015-06-05,992.9915161132812,1287.925048828125,1304.5,1285.0,1296.0,2308534.0
2015-06-08,993.608642578125,1288.7249755859375,1295.0,1280.824951171875,1295.0,1570320.0
2015-06-09,987.5173950195312,1280.824951171875,1295.0,1275.5,1292.5,2578914.0
2015-06-10,1002.5905151367188,1300.375,1305.0,1281.9000244140625,1283.0,2763350.0
2015-06-11,991.2377319335938,1285.6500244140625,1306.5,1278.375,1302.75,1847336.0
2015-06-12,965.9869384765624,1252.9000244140625,1294.4749755859375,1238.4000244140625,1285.949951171875,2571456.0
2015-06-15,965.6013793945312,1252.4000244140625,1260.2249755859375,1240.5,1252.6500244140625,2525176.0
2015-06-16,968.3772583007812,1256.0,1259.6500244140625,1247.2249755859375,1250.0,1267396.0
2015-06-17,969.0712280273438,1256.9000244140625,1264.574951171875,1250.9000244140625,1260.5,1975720.0
2015-06-18,975.3353881835938,1265.0250244140625,1273.1500244140625,1254.0,1257.5,2165046.0
2015-06-19,982.8528442382812,1274.7750244140625,1277.5,1263.550048828125,1267.5,1999610.0
2015-06-22,999.0245361328124,1295.75,1300.0,1273.5,1273.5,1102002.0
2015-06-23,992.5096435546876,1287.300048828125,1304.0,1283.5999755859375,1300.0,898318.0
2015-06-24,990.8521118164062,1285.1500244140625,1293.949951171875,1279.425048828125,1290.0,1170246.0
2015-06-25,983.0263061523438,1275.0,1286.5,1272.074951171875,1281.0,1930992.0
2015-06-26,999.525634765625,1296.4000244140625,1298.175048828125,1275.0999755859375,1275.0999755859375,1290102.0
2015-06-29,999.5640258789062,1296.449951171875,1302.0,1271.699951171875,1286.0,1372756.0
2015-06-30,983.3923950195312,1275.4749755859375,1294.375,1270.0,1292.5,1549952.0
2015-07-01,999.641357421875,1296.550048828125,1304.0,1278.375,1281.949951171875,1279708.0
2015-07-02,993.7236938476562,1288.875,1301.4749755859375,1285.5250244140625,1300.0,1445880.0
2015-07-03,1003.804931640625,1301.949951171875,1305.0,1285.0,1286.5250244140625,963470.0
2015-07-06,1015.1384887695312,1316.6500244140625,1322.5,1290.1500244140625,1290.1500244140625,1182338.0
2015-07-07,1008.5654296875,1308.125,1323.449951171875,1301.5,1316.375,1642836.0
2015-07-08,1000.4124145507812,1297.550048828125,1310.8499755859375,1290.25,1298.9749755859375,2667850.0
2015-07-09,972.425048828125,1261.25,1299.125,1253.324951171875,1297.5,3934122.0
2015-07-10,953.8633422851562,1237.175048828125,1279.5,1227.5,1279.5,8263654.0
2015-07-13,967.4327392578124,1254.7750244140625,1259.300048828125,1237.699951171875,1237.699951171875,2280308.0
2015-07-14,963.5587768554688,1249.75,1257.5,1245.0,1255.5,1703274.0
2015-07-15,981.38818359375,1272.875,1274.9749755859375,1250.0,1250.5,2003660.0
2015-07-16,979.2485961914062,1270.0999755859375,1279.425048828125,1263.300048828125,1271.8499755859375,1456608.0
2015-07-17,988.5775146484376,1282.199951171875,1285.050048828125,1271.6500244140625,1273.4000244140625,1070526.0
2015-07-20,996.4005126953124,1289.574951171875,1291.949951171875,1275.949951171875,1282.0,853786.0
2015-07-21,989.54345703125,1280.699951171875,1300.175048828125,1277.550048828125,1288.0,1274500.0
2015-07-22,976.6591796875,1264.0250244140625,1284.5,1260.5250244140625,1280.5,1320628.0
2015-07-23,961.4188232421876,1244.300048828125,1268.925048828125,1241.5,1258.75,1496780.0
2015-07-24,967.8125,1252.574951171875,1258.25,1246.050048828125,1248.75,1574972.0
2015-07-27,964.6834106445312,1248.5250244140625,1252.5,1240.574951171875,1244.0,2003738.0
2015-07-28,966.6145629882812,1251.0250244140625,1259.5,1246.074951171875,1249.75,1891188.0
2015-07-29,968.4300537109376,1253.375,1257.5250244140625,1241.75,1255.5,2413318.0
2015-07-30,958.347412109375,1240.324951171875,1258.4000244140625,1236.4000244140625,1258.0250244140625,2770574.0
2015-07-31,969.9755859375,1255.375,1259.5,1243.5,1244.949951171875,1963776.0
2015-08-03,969.5318603515624,1254.800048828125,1262.5,1250.449951171875,1251.699951171875,1179324.0
2015-08-04,969.2612915039062,1254.449951171875,1261.5,1243.0,1255.199951171875,2342692.0
2015-08-05,984.0382690429688,1273.574951171875,1275.0,1255.5,1260.0,988994.0
2015-08-06,994.1406860351562,1286.6500244140625,1291.5,1275.050048828125,1282.5,2211366.0
2015-08-07,985.93115234375,1276.0250244140625,1286.5,1273.5,1286.5,1188506.0
2015-08-10,993.677001953125,1286.050048828125,1294.5,1278.300048828125,1286.0,1431182.0
2015-08-11,1006.078125,1302.0999755859375,1305.0,1271.050048828125,1289.0,2200306.0
2015-08-12,1032.1552734375,1335.8499755859375,1345.699951171875,1301.0,1301.550048828125,3479784.0
2015-08-13,1018.2091064453124,1317.800048828125,1342.0,1278.0,1335.0,1406426.0
2015-08-14,1044.3250732421875,1351.5999755859375,1359.675048828125,1318.550048828125,1319.0,2293964.0
2015-08-17,1037.197265625,1342.375,1348.4000244140625,1327.5,1345.050048828125,773644.0
2015-08-18,1058.8897705078125,1370.449951171875,1374.949951171875,1345.0,1353.449951171875,1916926.0
2015-08-19,1056.0694580078125,1366.800048828125,1376.425048828125,1360.949951171875,1375.0,1690070.0
2015-08-20,1038.0087890625,1343.425048828125,1372.5,1336.0,1372.5,2349298.0
2015-08-21,1033.87451171875,1338.074951171875,1364.949951171875,1327.550048828125,1356.0,3536080.0
2015-08-24,996.2077026367188,1289.324951171875,1322.5,1284.550048828125,1319.5,4692344.0
2015-08-25,991.7645874023438,1283.574951171875,1311.0,1267.75,1293.949951171875,3925800.0
2015-08-26,995.4736938476562,1288.375,1319.5,1255.9749755859375,1279.0250244140625,3216158.0
2015-08-27,994.662353515625,1287.324951171875,1307.449951171875,1272.9000244140625,1307.449951171875,5264798.0
2015-08-28,993.1942749023438,1285.425048828125,1304.5,1278.8499755859375,1304.5,2744152.0
2015-08-31,990.5669555664062,1282.0250244140625,1295.0,1265.5250244140625,1295.0,3692044.0
2015-09-01,980.2714233398438,1268.699951171875,1305.5999755859375,1265.0,1278.0,2987602.0
2015-09-02,1001.2882080078124,1295.9000244140625,1310.2249755859375,1274.0,1279.8499755859375,3765950.0
2015-09-03,1006.6195068359376,1302.800048828125,1307.5,1288.125,1298.050048828125,2265074.0
2015-09-04,984.1541137695312,1273.7249755859375,1307.449951171875,1269.574951171875,1305.699951171875,2426396.0
2015-09-07,981.1790771484376,1269.875,1279.9749755859375,1266.3499755859375,1276.5,1759184.0
2015-09-08,981.3916015625,1270.1500244140625,1282.050048828125,1261.75,1272.5,1787746.0
2015-09-09,985.0423583984376,1274.875,1287.0,1272.0,1281.4749755859375,2045076.0
2015-09-10,983.3621215820312,1272.699951171875,1289.25,1263.5,1271.0,2665818.0
2015-09-11,985.9119262695312,1276.0,1284.199951171875,1270.300048828125,1273.25,1592672.0
2015-09-14,985.77685546875,1275.824951171875,1282.5,1271.5,1282.5,1589318.0
2015-09-15,980.21337890625,1268.625,1279.449951171875,1268.0,1275.824951171875,1379900.0
2015-09-16,985.2745971679688,1275.175048828125,1282.5,1270.5250244140625,1277.5,1756816.0
2015-09-18,985.6219482421876,1275.625,1293.0,1269.5,1282.5,2455294.0
2015-09-21,985.5450439453124,1275.5250244140625,1278.550048828125,1266.5999755859375,1275.0,1108840.0
2015-09-22,976.176513671875,1263.4000244140625,1286.199951171875,1245.0,1278.75,2081246.0
2015-09-23,978.436279296875,1266.324951171875,1278.875,1256.300048828125,1267.1500244140625,1228352.0
2015-09-24,996.8834838867188,1290.199951171875,1295.0,1264.949951171875,1267.75,2354254.0
2015-09-28,1002.0216674804688,1296.8499755859375,1309.5,1289.75,1297.0,2366812.0
2015-09-29,999.916015625,1294.125,1317.0,1284.925048828125,1291.675048828125,3325952.0
2015-09-30,999.8388061523438,1294.0250244140625,1321.8499755859375,1285.4749755859375,1321.8499755859375,3368336.0
2015-10-01,1021.685791015625,1322.300048828125,1324.9749755859375,1296.0999755859375,1299.5,2834408.0
2015-10-05,1047.589599609375,1355.824951171875,1385.0,1326.3499755859375,1326.3499755859375,4807306.0
2015-10-06,1043.0887451171875,1350.0,1363.0,1342.0,1362.5,3979590.0
2015-10-07,1025.298095703125,1326.9749755859375,1358.5,1323.4749755859375,1346.9749755859375,2065530.0
2015-10-08,1017.5136108398438,1316.9000244140625,1339.175048828125,1310.0,1335.0,2357550.0
2015-10-09,1015.9102783203124,1314.824951171875,1325.300048828125,1304.0,1325.25,2249724.0
2015-10-12,1001.5968627929688,1296.300048828125,1330.175048828125,1293.5,1327.5,2455912.0
2015-10-13,1003.8956298828124,1299.2750244140625,1306.0,1283.800048828125,1301.4000244140625,6179712.0
2015-10-14,959.5255737304688,1241.8499755859375,1274.0,1240.0,1274.0,8337128.0
2015-10-15,953.363525390625,1233.875,1251.75,1232.5,1245.0,3215710.0
2015-10-16,955.0054321289062,1236.0,1246.0,1235.0,1240.449951171875,2333828.0
2015-10-19,961.4766235351562,1244.375,1247.4749755859375,1227.925048828125,1245.0,3130642.0
2015-10-20,976.1572875976562,1263.375,1265.0,1247.800048828125,1248.125,2695084.0
2015-10-21,977.41259765625,1265.0,1271.0,1261.125,1267.5,1929688.0
2015-10-23,982.3106079101562,1268.574951171875,1274.0,1263.6500244140625,1274.0,2335398.0
2015-10-26,982.0782470703124,1268.2750244140625,1274.5,1257.550048828125,1274.5,1414630.0
2015-10-27,979.9681396484376,1265.550048828125,1272.449951171875,1260.175048828125,1265.0250244140625,1530420.0
2015-10-28,979.1937255859376,1264.550048828125,1266.7750244140625,1255.0250244140625,1255.0250244140625,1255342.0
2015-10-29,966.12646484375,1247.675048828125,1267.699951171875,1245.0250244140625,1266.7750244140625,3130316.0
2015-10-30,966.0684204101562,1247.5999755859375,1255.949951171875,1242.5,1250.0,1516696.0
2015-11-02,974.644287109375,1258.675048828125,1261.4000244140625,1243.7750244140625,1250.0,1319294.0
2015-11-03,984.7496948242188,1271.7249755859375,1273.9000244140625,1259.25,1264.0,1364906.0
2015-11-04,981.0134887695312,1266.9000244140625,1273.5999755859375,1260.0,1272.5,991434.0
2015-11-05,961.2092895507812,1241.324951171875,1267.4749755859375,1240.0,1265.4000244140625,1596098.0
2015-11-06,970.1534423828124,1252.875,1259.125,1241.7249755859375,1246.0,908024.0
2015-11-09,956.8345336914062,1235.675048828125,1251.375,1234.300048828125,1247.5,2021556.0
2015-11-10,951.7238159179688,1229.074951171875,1238.5,1225.0,1236.4749755859375,1361920.0
2015-11-13,928.203369140625,1198.699951171875,1219.0250244140625,1193.2750244140625,1219.0250244140625,2743232.0
2015-11-16,919.3759155273438,1187.300048828125,1195.0,1178.0,1195.0,2043528.0
2015-11-17,925.5511474609376,1195.2750244140625,1199.2249755859375,1187.5,1190.25,1985028.0
2015-11-18,910.4130859375,1175.7249755859375,1194.449951171875,1173.0,1194.449951171875,1520352.0
2015-11-19,914.7103271484376,1181.2750244140625,1190.800048828125,1176.0,1182.675048828125,1866906.0
2015-11-20,928.5708618164062,1199.175048828125,1211.7750244140625,1180.9749755859375,1183.25,2012126.0
2015-11-23,925.7446899414062,1195.5250244140625,1206.699951171875,1191.125,1202.6500244140625,1088082.0
2015-11-24,916.80126953125,1183.9749755859375,1196.2249755859375,1182.75,1190.0250244140625,998640.0
2015-11-26,908.1281127929688,1172.7750244140625,1191.199951171875,1168.925048828125,1188.949951171875,2915292.0
2015-11-27,911.1485595703124,1176.675048828125,1179.7249755859375,1166.25,1174.0,1737206.0
2015-11-30,918.9691162109376,1186.7750244140625,1195.625,1175.074951171875,1182.5,4100048.0
2015-12-01,914.458740234375,1180.949951171875,1189.0250244140625,1178.5250244140625,1181.449951171875,1721994.0
2015-12-02,915.736572265625,1182.5999755859375,1189.050048828125,1173.25,1189.0,1640296.0
2015-12-03,910.1417846679688,1175.375,1186.5,1173.5,1180.0,2283358.0
2015-12-04,901.488525390625,1164.199951171875,1173.6500244140625,1160.550048828125,1170.0,1246092.0
2015-12-07,898.1591796875,1159.9000244140625,1171.949951171875,1157.625,1166.0999755859375,1382604.0
2015-12-08,901.7203979492188,1164.5,1174.5,1158.6500244140625,1159.699951171875,1139964.0
2015-12-09,916.6849365234376,1183.824951171875,1186.4000244140625,1160.0,1168.949951171875,5282806.0
2015-12-10,923.2279663085938,1192.2750244140625,1195.5999755859375,1176.0,1184.5,1723988.0
2015-12-11,923.7894287109376,1193.0,1195.9749755859375,1181.625,1191.5,1652378.0
2015-12-14,920.8662109375,1189.2249755859375,1193.5,1165.300048828125,1167.5999755859375,2718532.0
2015-12-15,919.8597412109376,1187.925048828125,1192.5,1181.5250244140625,1189.2249755859375,1135868.0
2015-12-16,932.4620971679688,1204.199951171875,1207.25,1192.0,1192.0,1435934.0
2015-12-17,944.5999145507812,1219.875,1222.5,1196.675048828125,1207.5,1618844.0
2015-12-18,935.714599609375,1208.4000244140625,1217.0999755859375,1200.324951171875,1210.0,3024970.0
2015-12-21,947.1746826171876,1223.199951171875,1225.0,1203.425048828125,1209.9749755859375,1610104.0
2015-12-22,931.1652221679688,1202.5250244140625,1220.0,1200.0,1220.0,1560858.0
2015-12-23,939.1986694335938,1212.9000244140625,1217.5,1205.2750244140625,1207.5,849834.0
2015-12-24,942.4706420898438,1217.125,1219.0999755859375,1202.0,1210.5,843160.0
2015-12-28,953.485595703125,1231.3499755859375,1233.199951171875,1210.0999755859375,1214.0,3704198.0
2015-12-29,950.8140869140624,1227.9000244140625,1232.6500244140625,1222.875,1229.175048828125,1708524.0
2015-12-30,936.2952270507812,1209.1500244140625,1229.5,1206.1500244140625,1226.5250244140625,1605762.0
2015-12-31,943.4772338867188,1218.425048828125,1224.25,1203.75,1207.875,1240318.0
2016-01-01,935.5598754882812,1208.199951171875,1219.5,1206.125,1219.5,712262.0
2016-01-04,917.4400024414062,1184.800048828125,1207.0,1183.0250244140625,1205.074951171875,1870184.0
2016-01-05,909.4451293945312,1174.4749755859375,1193.300048828125,1170.5,1192.5,2678020.0
2016-01-06,922.0861206054688,1190.800048828125,1193.074951171875,1175.0999755859375,1175.0999755859375,2653228.0
2016-01-07,918.0784912109376,1185.625,1191.449951171875,1180.0,1185.0,3199580.0
2016-01-08,928.2802734375,1198.800048828125,1203.675048828125,1186.25,1192.5,1907544.0
2016-01-11,914.6329345703124,1181.175048828125,1192.0,1174.425048828125,1191.25,2930228.0
2016-01-12,900.9656982421876,1163.5250244140625,1182.5,1150.800048828125,1181.3499755859375,3482594.0
2016-01-13,882.43994140625,1139.5999755859375,1163.5,1127.550048828125,1158.5,4746092.0
2016-01-14,882.284912109375,1139.4000244140625,1149.449951171875,1125.0,1136.5,2742052.0
2016-01-15,875.431884765625,1130.550048828125,1145.8499755859375,1127.5,1144.425048828125,3269408.0
2016-01-18,881.8392944335938,1138.824951171875,1145.949951171875,1130.0,1131.0,2213922.0
2016-01-19,882.4786376953125,1139.6500244140625,1150.0,1134.1500244140625,1138.5,967910.0
2016-01-20,882.7880249023438,1140.050048828125,1142.5,1121.5,1136.9000244140625,1615954.0
2016-01-21,874.9869995117188,1127.25,1144.949951171875,1122.875,1142.5,2675536.0
2016-01-22,890.9962768554688,1147.875,1151.0250244140625,1130.0,1136.5,1343178.0
2016-01-25,894.4505004882812,1152.324951171875,1169.5,1145.75,1150.949951171875,1397560.0
2016-01-27,900.3111572265625,1159.875,1164.9749755859375,1140.949951171875,1151.0,1626986.0
2016-01-28,904.7552490234376,1165.5999755859375,1174.449951171875,1154.0250244140625,1157.75,3106660.0
2016-01-29,928.0802001953124,1195.6500244140625,1200.0,1167.5250244140625,1179.3499755859375,2235744.0
2016-02-01,932.5043334960938,1201.3499755859375,1206.4749755859375,1179.5,1195.550048828125,1495274.0
2016-02-02,930.7192993164062,1199.050048828125,1216.5,1189.8499755859375,1204.5,1475588.0
2016-02-03,937.7830200195312,1208.1500244140625,1214.949951171875,1180.1500244140625,1193.75,1308692.0
2016-02-04,939.2386474609376,1210.0250244140625,1220.0,1201.0,1210.949951171875,1250046.0
2016-02-05,939.9758911132812,1210.9749755859375,1219.9749755859375,1204.050048828125,1204.050048828125,1402996.0
2016-02-08,917.0775756835938,1181.4749755859375,1206.0250244140625,1173.5,1200.0,1063658.0
2016-02-09,885.4270629882812,1140.699951171875,1166.800048828125,1127.800048828125,1166.800048828125,2489610.0
2016-02-10,880.537353515625,1134.4000244140625,1144.949951171875,1129.050048828125,1137.5,1890732.0
2016-02-11,853.0399169921875,1098.9749755859375,1144.5,1085.824951171875,1140.0,1962408.0
2016-02-12,864.1591796875,1113.300048828125,1121.699951171875,1082.0,1100.0,2172568.0
2016-02-15,880.6729125976562,1134.574951171875,1153.425048828125,1120.0,1125.0,2479712.0
2016-02-16,879.275634765625,1132.7750244140625,1141.0,1121.5,1133.0,1588702.0
2016-02-17,883.1567993164062,1137.7750244140625,1139.824951171875,1123.199951171875,1132.5,1585178.0
2016-02-18,898.7977905273438,1157.925048828125,1159.875,1139.0,1142.5,1529140.0
2016-02-19,900.2722778320312,1159.824951171875,1163.5,1152.7249755859375,1153.675048828125,879012.0
2016-02-22,898.8169555664062,1157.949951171875,1171.5,1152.5,1160.125,1324884.0
2016-02-23,878.6741943359375,1132.0,1159.949951171875,1128.375,1155.125,1306852.0
2016-02-24,858.0851440429688,1105.4749755859375,1131.2249755859375,1100.5999755859375,1131.2249755859375,1659328.0
2016-02-25,858.8226318359375,1106.425048828125,1114.0,1092.824951171875,1109.9000244140625,1830556.0
2016-02-26,857.9103393554688,1105.25,1128.449951171875,1099.800048828125,1114.8499755859375,1537536.0
2016-02-29,844.8313598632812,1088.4000244140625,1118.5,1057.5,1118.5,2191718.0
2016-03-01,883.5835571289062,1138.324951171875,1142.550048828125,1081.0,1096.5,1999760.0
2016-03-02,899.9620971679688,1159.425048828125,1165.0,1128.125,1152.5,1527486.0
